WORDCOUNTS,WEIGHT
the,5
of,4
volume,3
to,2
in,2
reprinted,2
journal,2
reprint,2
this,2
archaeological,2
research,2
have,2
original,2
some,2
with,2
coping,1
great,1
on,1
studies,1
may,1
trends,1
omitted,1
from,1
australian,1
service,1
ny,1
add,1
number,1
statement,1
company,1
world,1
available,1
publisher,1
archaeology,1
complex,1
by,1
prehistory,1
best,1
smith,1
march,1
recent,1
introductory,1
michael,1
longand,1
as,1
page,1
basin,1
printed,1
a,1
was,1
pagination,1
advertisements,1
political,1
doing,1
e,1
bettinger,1
been,1
note,1
irregular,1
copy,1
not,1
l,1
volumes,1
cases,1
and,1
which,1
do,1
harry,1
full,1
contents,1
value,1
robert,1
reproduced,1
lourandos,1
edition,1
periodicals,1
permission,1
cultural,1
variability,1
paper,1
scholarly,1
new,1
